Продукт,Калорийность,Белки,Жиры,Углеводы 
        "Calories": "17 кКал",
        "Proteins": "0,67 г",
        "Fats": "0,24 г",
        "Urglevodi": "1,83 г"
    },
    {
        "Title": "Редька белая (дайкон, восточнная редька), вареная, с солью",
        "Calories": "17 кКал",
        "Proteins": "0,67 г",
        "Fats": "0,24 г",
        "Urglevodi": "1,83 г"
    },
    {
        "Title": "Редька белая (дайкон, восточнная редька), сушеная",
        "Calories": "271 кКал",
        "Proteins": "7,9 г",
        "Fats": "0,72 г",
        "Urglevodi": "39,47 г"
    },
    {
        "Title": "Редька с маслом по 1-78",
        "Calories": "96 кКал",
        "Proteins": "1,7 г",
        "Fats": "7 г",
        "Urglevodi": "6,4 г"
    },
    {
        "Title": "Редька черная",
        "Calories": "36 кКал",
        "Proteins": "1,9 г",
        "Fats": "0,2 г",
        "Urglevodi": "6,7 г"
    },
    {
        "Title": "Репа",
        "Calories": "32 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "6,2 г"
    },
    {
        "Title": "Репа припущенная по 1-214",
        "Calories": "45 кКал",
        "Proteins": "1,6 г",
        "Fats": "1,5 г",
        "Urglevodi": "6,3 г"
    },
    {
        "Title": "Рогоз, молодые листья",
        "Calories": "25 кКал",
        "Proteins": "1,18 г",
        "Fats": "0 г",
        "Urglevodi": "0,64 г"
    },
    {
        "Title": "Руккола",
        "Calories": "25 кКал",
        "Proteins": "2,58 г",
        "Fats": "0,66 г",
        "Urglevodi": "2,05 г"
    },
    {
        "Title": "Савойская капуста",
        "Calories": "27 кКал",
        "Proteins": "2 г",
        "Fats": "0,1 г",
        "Urglevodi": "3 г"
    },
    {
        "Title": "Савойская капуста, вареная, без соли",
        "Calories": "24 кКал",
        "Proteins": "1,8 г",
        "Fats": "0,09 г",
        "Urglevodi": "2,61 г"
    },
    {
        "Title": "Савойская капуста, вареная, с солью",
        "Calories": "24 кКал",
        "Proteins": "1,8 г",
        "Fats": "0,09 г",
        "Urglevodi": "2,61 г"
    },
    {
        "Title": "Салат (латук)",
        "Calories": "16 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,2 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Салат (латук) зеленолистный",
        "Calories": "15 кКал",
        "Proteins": "1,36 г",
        "Fats": "0,15 г",
        "Urglevodi": "1,57 г"
    },
    {
        "Title": "Салат (латук) краснолистный",
        "Calories": "13 кКал",
        "Proteins": "1,33 г",
        "Fats": "0,22 г",
        "Urglevodi": "1,36 г"
    },
    {
        "Title": "Салат зеленый по 1-58",
        "Calories": "54 кКал",
        "Proteins": "1,8 г",
        "Fats": "4,1 г",
        "Urglevodi": "2,4 г"
    },
    {
        "Title": "Салат зеленый с огурцами по 1-60",
        "Calories": "52 кКал",
        "Proteins": "1,5 г",
        "Fats": "4,1 г",
        "Urglevodi": "2,2 г"
    },
    {
        "Title": "Салат из зеленого лука по 1-60",
        "Calories": "56 кКал",
        "Proteins": "1,6 г",
        "Fats": "4 г",
        "Urglevodi": "3,3 г"
    },
    {
        "Title": "Салат из капусты белокочанной по 1-72",
        "Calories": "69 кКал",
        "Proteins": "2,6 г",
        "Fats": "5 г",
        "Urglevodi": "3,1 г"
    },
    {
        "Title": "Салат из квашеной капусты по 1-74",
        "Calories": "76 кКал",
        "Proteins": "1,4 г",
        "Fats": "4,9 г",
        "Urglevodi": "6 г"
    },
    {
        "Title": "Салат из моркови по 1-78",
        "Calories": "67 кКал",
        "Proteins": "1,3 г",
        "Fats": "2 г",
        "Urglevodi": "10,7 г"
    },
    {
        "Title": "Салат из редиса по 1-64",
        "Calories": "67 кКал",
        "Proteins": "2,5 г",
        "Fats": "5 г",
        "Urglevodi": "2,9 г"
    },
    {
        "Title": "Салат из свежих огурцов по 1-60",
        "Calories": "52 кКал",
        "Proteins": "1,2 г",
        "Fats": "4 г",
        "Urglevodi": "2,7 г"
    },
    {
        "Title": "Салат из свежих помидоров и огурцов по 1-62",
        "Calories": "57 кКал",
        "Proteins": "1,4 г",
        "Fats": "4,1 г",
        "Urglevodi": "3,3 г"
    },
    {
        "Title": "Салат из свежих помидоров по 1-62",
        "Calories": "59 кКал",
        "Proteins": "1,5 г",
        "Fats": "4,1 г",
        "Urglevodi": "3,6 г"
    },
    {
        "Title": "Салат из свежих помидоров с перцем по 1-62",
        "Calories": "66 кКал",
        "Proteins": "0,9 г",
        "Fats": "4,7 г",
        "Urglevodi": "4,3 г"
    },
    {
        "Title": "Салат из свеклы с сыром и чесноком по 1-76",
        "Calories": "178 кКал",
        "Proteins": "5,1 г",
        "Fats": "14,2 г",
        "Urglevodi": "7,1 г"
    },
    {
        "Title": "Салат из соленых огурцов с луком по 1-60",
        "Calories": "61 кКал",
        "Proteins": "0,9 г",
        "Fats": "5 г",
        "Urglevodi": "2,6 г"
    },
    {
        "Title": "Салат из цветной капусты, помидоров и зелени по 1-66",
        "Calories": "108 кКал",
        "Proteins": "1,5 г",
        "Fats": "8,7 г",
        "Urglevodi": "5,6 г"
    },
    {
        "Title": "Салат картофельный с огурцами по 1-70",
        "Calories": "71 кКал",
        "Proteins": "1,7 г",
        "Fats": "3,2 г",
        "Urglevodi": "8,6 г"
    },
    {
        "Title": "Салат романо (римский салат, ромен)",
        "Calories": "17 кКал",
        "Proteins": "1,23 г",
        "Fats": "0,3 г",
        "Urglevodi": "1,19 г"
    },
    {
        "Title": "Салат спаржевый (стеблевой, уйсун), сырой",
        "Calories": "18 кКал",
        "Proteins": "0,85 г",
        "Fats": "0,3 г",
        "Urglevodi": "1,95 г"
    },
    {
        "Title": "Салат эскариоль, вареный",
        "Calories": "15 кКал",
        "Proteins": "1,15 г",
        "Fats": "0,18 г",
        "Urglevodi": "0,27 г"
    },
    {
        "Title": "Салат-латук головчатый (включая сорты бостон и бибб)",
        "Calories": "13 кКал",
        "Proteins": "1,35 г",
        "Fats": "0,22 г",
        "Urglevodi": "1,13 г"
    },
    {
        "Title": "Свекла",
        "Calories": "43 кКал",
        "Proteins": "1,61 г",
        "Fats": "0,17 г",
        "Urglevodi": "6,76 г"
    },
    {
        "Title": "Свекла",
        "Calories": "42 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,1 г",
        "Urglevodi": "8,8 г"
    },
    {
        "Title": "Свекла квашеная",
        "Calories": "32 кКал",
        "Proteins": "1,3 г",
        "Fats": "0,14 г",
        "Urglevodi": "6 г"
    },
    {
        "Title": "Свекла маринованная, консервированная",
        "Calories": "65 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,08 г",
        "Urglevodi": "15,48 г"
    },
    {
        "Title": "Свекла отварная по 1-76",
        "Calories": "48 кКал",
        "Proteins": "1,8 г",
        "Fats": "0,1 г",
        "Urglevodi": "9,8 г"
    },
    {
        "Title": "Свекла по-гарвардски, консервированная",
        "Calories": "73 кКал",
        "Proteins": "0,84 г",
        "Fats": "0,06 г",
        "Urglevodi": "15,68 г"
    },
    {
        "Title": "Свекла сушеная",
        "Calories": "257 кКал",
        "Proteins": "9 г",
        "Fats": "0,6 г",
        "Urglevodi": "56,6 г"
    },
    {
        "Title": "Свекла тушеная по 2-50",
        "Calories": "75 кКал",
        "Proteins": "1,6 г",
        "Fats": "3 г",
        "Urglevodi": "10,3 г"
    },
    {
        "Title": "Свекла, вареная",
        "Calories": "44 кКал",
        "Proteins": "1,68 г",
        "Fats": "0,18 г",
        "Urglevodi": "7,96 г"
    },
    {
        "Title": "Свекла, вареная, с солью",
        "Calories": "44 кКал",
        "Proteins": "1,68 г",
        "Fats": "0,18 г",
        "Urglevodi": "7,96 г"
    },
    {
        "Title": "Свекла, консервированная",
        "Calories": "30 кКал",
        "Proteins": "0,73 г",
        "Fats": "0,09 г",
        "Urglevodi": "5,94 г"
    },
    {
        "Title": "Свекла, консервированная, без добавления соли",
        "Calories": "28 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,07 г",
        "Urglevodi": "5,37 г"
    },
    {
        "Title": "Свекла, консервированная, сухой продукт без маринада",
        "Calories": "31 кКал",
        "Proteins": "0,91 г",
        "Fats": "0,14 г",
        "Urglevodi": "5,41 г"
    },
    {
        "Title": "Свекла, тушенная с яблоками по 1-222",
        "Calories": "84 кКал",
        "Proteins": "1,3 г",
        "Fats": "3,9 г",
        "Urglevodi": "10,7 г"
    },
    {
        "Title": "Свеклы листья (ботва свекольная)",
        "Calories": "22 кКал",
        "Proteins": "2,2 г",
        "Fats": "0,13 г",
        "Urglevodi": "0,63 г"
    },
    {
        "Title": "Свеклы листья (ботва свекольная) вареные, без соли",
        "Calories": "27 кКал",
        "Proteins": "2,57 г",
        "Fats": "0,2 г",
        "Urglevodi": "2,56 г"
    },
    {
        "Title": "Свеклы листья (ботва свекольная) вареные, с солью",
        "Calories": "27 кКал",
        "Proteins": "2,57 г",
        "Fats": "0,2 г",
        "Urglevodi": "2,56 г"
    },
    {
        "Title": "Свекольные котлеты по 1-234",
        "Calories": "187 кКал",
        "Proteins": "4,1 г",
        "Fats": "8,1 г",
        "Urglevodi": "24,1 г"
    },
    {
        "Title": "Сельдерей",
        "Calories": "14 кКал",
        "Proteins": "0,69 г",
        "Fats": "0,17 г",
        "Urglevodi": "1,37 г"
    },
    {
        "Title": "Сельдерей",
        "Calories": "13 кКал",
        "Proteins": "0,9 г",
        "Fats": "0,1 г",
        "Urglevodi": "2,1 г"
    },
    {
        "Title": "Сельдерей (корень)",
        "Calories": "34 кКал",
        "Proteins": "1,3 г",
        "Fats": "0,3 г",
        "Urglevodi": "6,5 г"
    },
    {
        "Title": "Сельдерей вареный, без соли",
        "Calories": "18 кКал",
        "Proteins": "0,83 г",
        "Fats": "0,16 г",
        "Urglevodi": "2,4 г"
    },
    {
        "Title": "Сельдерей вареный, с солью",
        "Calories": "18 кКал",
        "Proteins": "0,83 г",
        "Fats": "0,16 г",
        "Urglevodi": "2,4 г"
    },
    {
        "Title": "Сельдерей, корень",
        "Calories": "42 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,3 г",
        "Urglevodi": "7,4 г"
    },
    {
        "Title": "Сельдерей, корень, вареный, без соли",
        "Calories": "27 кКал",
        "Proteins": "0,96 г",
        "Fats": "0,19 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Сельдерей, корень, вареный, с солью",
        "Calories": "27 кКал",
        "Proteins": "0,96 г",
        "Fats": "0,19 г",
        "Urglevodi": "5,9 г"
    },
    {
        "Title": "Семена люцерны, проросшие",
        "Calories": "23 кКал",
        "Proteins": "3,99 г",
        "Fats": "0,69 г",
        "Urglevodi": "0,2 г"
    },
    {
        "Title": "Сердцевина пальмы, консервированная",
        "Calories": "28 кКал",
        "Proteins": "2,52 г",
        "Fats": "0,62 г",
        "Urglevodi": "2,22 г"
    },
    {
        "Title": "Сердцевина пальмы, сырая",
        "Calories": "115 кКал",
        "Proteins": "2,7 г",
        "Fats": "0,2 г",
        "Urglevodi": "24,11 г"
    },
    {
        "Title": "Сесбания, цветы, приготовленные на пару без соли",
        "Calories": "22 кКал",
        "Proteins": "1,14 г",
        "Fats": "0,05 г",
        "Urglevodi": "5,23 г"
    },
    {
        "Title": "Сесбания, цветы, приготовленные на пару с солью",
        "Calories": "21 кКал",
        "Proteins": "1,14 г",
        "Fats": "0,05 г",
        "Urglevodi": "5,1 г"
    },
    {
        "Title": "Сесбания, цветы, сырые",
        "Calories": "27 кКал",
        "Proteins": "1,28 г",
        "Fats": "0,04 г",
        "Urglevodi": "6,73 г"
    },
    {
        "Title": "Сладкий картофель, консервированный в вакуумной упаковке",
        "Calories": "91 кКал",
        "Proteins": "1,65 г",
        "Fats": "0,2 г",
        "Urglevodi": "19,32 г"
    },
    {
        "Title": "Смесь овощей, замороженная, вареная, без соли",
        "Calories": "65 кКал",
        "Proteins": "2,86 г",
        "Fats": "0,15 г",
        "Urglevodi": "8,69 г"
    },
    {
        "Title": "Смесь овощей, замороженная, вареная, с солью",
        "Calories": "60 кКал",
        "Proteins": "2,86 г",
        "Fats": "0,15 г",
        "Urglevodi": "8,69 г"
    },
    {
        "Title": "Смесь овощей, замороженная, неприготовленная",
        "Calories": "72 кКал",
        "Proteins": "3,33 г",
        "Fats": "0,52 г",
        "Urglevodi": "9,47 г"
    },
    {
        "Title": "Смесь овощей, консервированная",
        "Calories": "36 кКал",
        "Proteins": "1,42 г",
        "Fats": "0,25 г",
        "Urglevodi": "3,33 г"
    },
    {
        "Title": "Смесь овощей, консервированная, сухой продукт без маринада",
        "Calories": "49 кКал",
        "Proteins": "2,59 г",
        "Fats": "0,25 г",
        "Urglevodi": "6,26 г"
    },
    {
        "Title": "Спаржа",
        "Calories": "21 кКал",
        "Proteins": "1,9 г",
        "Fats": "0,1 г",
        "Urglevodi": "3,1 г"
    },
    {
        "Title": "Спаржа, вареная",
        "Calories": "22 кКал",
        "Proteins": "2,4 г",
        "Fats": "0,22 г",
        "Urglevodi": "2,11 г"
    },
    {
        "Title": "Спаржа, вареная, с солью",
        "Calories": "22 кКал",
        "Proteins": "2,4 г",
        "Fats": "0,22 г",
        "Urglevodi": "2,11 г"
    },
    {
        "Title": "Спаржа, замороженная, вареная, без соли",
        "Calories": "18 кКал",
        "Proteins": "2,95 г",
        "Fats": "0,42 г",
        "Urglevodi": "0,32 г"
    },
    {
        "Title": "Спаржа, замороженная, вареная, с солью",
        "Calories": "18 кКал",
        "Proteins": "2,95 г",
        "Fats": "0,42 г",
        "Urglevodi": "0,32 г"
    },
    {
        "Title": "Спаржа, замороженная, неприготовленная",
        "Calories": "24 кКал",
        "Proteins": "3,23 г",
        "Fats": "0,23 г",
        "Urglevodi": "2,2 г"
    },
    {
        "Title": "Спаржа, консервированная, без добавления соли",
        "Calories": "15 кКал",
        "Proteins": "1,8 г",
        "Fats": "0,18 г",
        "Urglevodi": "1,48 г"
    },
    {
        "Title": "Спаржа, консервированная, стандартная упаковка",
        "Calories": "15 кКал",
        "Proteins": "1,8 г",
        "Fats": "0,18 г",
        "Urglevodi": "1,48 г"
    },
    {
        "Title": "Спаржа, консервированная, сухой продукт без маринада",
        "Calories": "19 кКал",
        "Proteins": "2,14 г",
        "Fats": "0,65 г",
        "Urglevodi": "0,86 г"
    },
    {
        "Title": "Спаржа, сырая",
        "Calories": "20 кКал",
        "Proteins": "2,2 г",
        "Fats": "0,12 г",
        "Urglevodi": "1,78 г"
    },
    {
        "Title": "Стрелолист, вареный, без соли",
        "Calories": "78 кКал",
        "Proteins": "4,49 г",
        "Fats": "0,1 г",
        "Urglevodi": "16,14 г"
    },
    {
        "Title": "Стрелолист, листья, вареные, с солью",
        "Calories": "78 кКал",
        "Proteins": "4,49 г",
        "Fats": "0,1 г",
        "Urglevodi": "16,14 г"
    },
    {
        "Title": "Стрелолист, сырой",
        "Calories": "99 кКал",
        "Proteins": "5,33 г",
        "Fats": "0,29 г",
        "Urglevodi": "20,23 г"
    },
    {
        "Title": "Суфле морковное по 1-250",
        "Calories": "189 кКал",
        "Proteins": "6,5 г",
        "Fats": "12,9 г",
        "Urglevodi": "11,3 г"
    },
    {
        "Title": "Томатная паста, консервированная, без соли",
        "Calories": "82 кКал",
        "Proteins": "4,32 г",
        "Fats": "0,47 г",
        "Urglevodi": "14,81 г"
    },
    {
        "Title": "Томатная паста. Консервы",
        "Calories": "102 кКал",
        "Proteins": "4,8 г",
        "Fats": "0,47 г",
        "Urglevodi": "19 г"
    },
    {
        "Title": "Томатное пюре, консервированное, без соли",
        "Calories": "38 кКал",
        "Proteins": "1,65 г",
        "Fats": "0,21 г",
        "Urglevodi": "7,08 г"
    },
    {
        "Title": "Томатное пюре, консервированное, с солью",
        "Calories": "38 кКал",
        "Proteins": "1,65 г",
        "Fats": "0,21 г",
        "Urglevodi": "7,08 г"
    },
    {
        "Title": "Томатное пюре. Консервы",
        "Calories": "66 кКал",
        "Proteins": "3,6 г",
        "Fats": "0,21 г",
        "Urglevodi": "11,8 г"
    },
    {
        "Title": "Томатный порошок",
        "Calories": "302 кКал",
        "Proteins": "12,91 г",
        "Fats": "0,44 г",
        "Urglevodi": "58,18 г"
    },
    {
        "Title": "Томатный соус из отборных томатов, консервированный",
        "Calories": "32 кКал",
        "Proteins": "1,32 г",
        "Fats": "0,39 г",
        "Urglevodi": "5,69 г"
    },
    {
        "Title": "Томатный соус по-испански, консервированный",
        "Calories": "33 кКал",
        "Proteins": "1,44 г",
        "Fats": "0,27 г",
        "Urglevodi": "5,84 г"
    },
    {
        "Title": "Томатный соус с грибами, консервированный",
        "Calories": "35 кКал",
        "Proteins": "1,45 г",
        "Fats": "0,13 г",
        "Urglevodi": "6,93 г"
    },
    {
        "Title": "Томатный соус с зеленью и сыром, консервированный",
        "Calories": "59 кКал",
        "Proteins": "2,13 г",
        "Fats": "1,93 г",
        "Urglevodi": "8,04 г"
    },
    {
        "Title": "Томатный соус с луком, зеленым перцем и сельдерем, консервированный",
        "Calories": "41 кКал",
        "Proteins": "0,94 г",
        "Fats": "0,74 г",
        "Urglevodi": "7,37 г"
    },
    {
        "Title": "Томатный соус с луком, консервированный",
        "Calories": "42 кКал",
        "Proteins": "1,56 г",
        "Fats": "0,19 г",
        "Urglevodi": "8,14 г"
    },
    {
        "Title": "Томатный соус, без добавления соли",
        "Calories": "24 кКал",
        "Proteins": "1,2 г",
        "Fats": "0,3 г",
        "Urglevodi": "3,81 г"
    },
    {
        "Title": "Томатный соус, консервированный",
        "Calories": "24 кКал",
        "Proteins": "1,2 г",
        "Fats": "0,3 г",
        "Urglevodi": "3,81 г"
    },
    {
        "Title": "Топинамбур",
        "Calories": "61 кКал",
        "Proteins": "2,1 г",
        "Fats": "0,1 г",
        "Urglevodi": "12,8 г"
    },
    {
        "Title": "Топинамбур, сырой",
        "Calories": "73 кКал",
        "Proteins": "2 г",
        "Fats": "0,01 г",
        "Urglevodi": "15,84 г"
    },
    {
        "Title": "Турнепс с зеленью, замороженный, вареный, без соли",
        "Calories": "35 кКал",
        "Proteins": "2,99 г",
        "Fats": "0,38 г",
        "Urglevodi": "1,75 г"
    },
    {
        "Title": "Турнепс с зеленью, замороженный, вареный, с солью",
        "Calories": "34 кКал",
        "Proteins": "2,99 г",
        "Fats": "0,38 г",
        "Urglevodi": "1,64 г"
    },
    {
        "Title": "Турнепс с зеленью, замороженный, неприготовленный",
        "Calories": "21 кКал",
        "Proteins": "2,46 г",
        "Fats": "0,19 г",
        "Urglevodi": "0,99 г"
    },
    {
        "Title": "Турнепс, вареный, без соли",
        "Calories": "22 кКал",
        "Proteins": "0,71 г",
        "Fats": "0,08 г",
        "Urglevodi": "3,06 г"
    },
    {
        "Title": "Турнепс, вареный, с солью",
        "Calories": "22 кКал",
        "Proteins": "0,71 г",
        "Fats": "0,08 г",
        "Urglevodi": "3,06 г"
    },
    {
        "Title": "Турнепс, замороженный, вареный, без соли",
        "Calories": "23 кКал",
        "Proteins": "1,53 г",
        "Fats": "0,24 г",
        "Urglevodi": "2,35 г"
    },
    {
        "Title": "Турнепс, замороженный, вареный, с солью",
        "Calories": "21 кКал",
        "Proteins": "1,53 г",
        "Fats": "0,24 г",
        "Urglevodi": "1,73 г"
    },
    {
        "Title": "Турнепс, замороженный, неприготовленный",
        "Calories": "16 кКал",
        "Proteins": "1,04 г",
        "Fats": "0,16 г",
        "Urglevodi": "1,14 г"
    },
    {
        "Title": "Турнепс, зелень, вареная, без соли",
        "Calories": "20 кКал",
        "Proteins": "1,14 г",
        "Fats": "0,23 г",
        "Urglevodi": "0,86 г"
    },
    {
        "Title": "Турнепс, зелень, вареная, с солью",
        "Calories": "20 кКал",
        "Proteins": "1,14 г",
        "Fats": "0,23 г",
        "Urglevodi": "0,86 г"
    },
    {
        "Title": "Турнепс, зелень, замороженная, вареная, без соли",
        "Calories": "29 кКал",
        "Proteins": "3,35 г",
        "Fats": "0,42 г",
        "Urglevodi": "1,58 г"
    },
    {
        "Title": "Турнепс, зелень, замороженная, вареная, с солью",
        "Calories": "29 кКал",
        "Proteins": "3,35 г",
        "Fats": "0,42 г",
        "Urglevodi": "1,58 г"
    },
    {
        "Title": "Турнепс, зелень, замороженная, неприготовленная",
        "Calories": "22 кКал",
        "Proteins": "2,47 г",
        "Fats": "0,31 г",
        "Urglevodi": "1,17 г"
    },
    {
        "Title": "Турнепс, зелень, консервированный",
        "Calories": "14 кКал",
        "Proteins": "1,36 г",
        "Fats": "0,3 г",
        "Urglevodi": "0,72 г"
    },
    {
        "Title": "Турнепс, зелень, консервированный без добавления соли",
        "Calories": "19 кКал",
        "Proteins": "1,36 г",
        "Fats": "0,3 г",
        "Urglevodi": "1,51 г"
    },
    {
        "Title": "Турнепс, зелень, сырая",
        "Calories": "32 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,3 г",
        "Urglevodi": "3,93 г"
    },
    {
        "Title": "Турнепс, репа, прерия, вареная, (индейцы северных великих равнин)",
        "Calories": "129 кКал",
        "Proteins": "1,64 г",
        "Fats": "0,32 г",
        "Urglevodi": "22,79 г"
    },
    {
        "Title": "Турнепс, репа, прерия, сырая, (индейцы северных великих равнин)",
        "Calories": "156 кКал",
        "Proteins": "2,62 г",
        "Fats": "0,36 г",
        "Urglevodi": "27,67 г"
    },
    {
        "Title": "Турнепс, сырой",
        "Calories": "28 кКал",
        "Proteins": "0,9 г",
        "Fats": "0,1 г",
        "Urglevodi": "4,63 г"
    },
    {
        "Title": "Тыква",
        "Calories": "26 кКал",
        "Proteins": "1 г",
        "Fats": "0,1 г",
        "Urglevodi": "6 г"
    },
    {
        "Title": "Тыква",
        "Calories": "22 кКал",
        "Proteins": "1 г",
        "Fats": "0,1 г",
        "Urglevodi": "4,4 г"
    },
    {
        "Title": "Тыква вареная, без соли",
        "Calories": "20 кКал",
        "Proteins": "0,72 г",
        "Fats": "0,07 г",
        "Urglevodi": "3,8 г"
    },
    {
        "Title": "Тыква вареная, с солью",
        "Calories": "18 кКал",
        "Proteins": "0,72 г",
        "Fats": "0,07 г",
        "Urglevodi": "3,21 г"
    },
    {
        "Title": "Тыква голубая  (хаббард)",
        "Calories": "40 кКал",
        "Proteins": "2 г",
        "Fats": "0,5 г",
        "Urglevodi": "4,8 г"
    },
    {
        "Title": "Тыква голубая (хаббард), печеная без соли",
        "Calories": "50 кКал",
        "Proteins": "2,48 г",
        "Fats": "0,62 г",
        "Urglevodi": "5,91 г"
    },
    {
        "Title": "Тыква голубая (хаббард), печеная с солью",
        "Calories": "50 кКал",
        "Proteins": "2,48 г",
        "Fats": "0,62 г",
        "Urglevodi": "5,91 г"
    },
    {
        "Title": "Тыква голубая (хаббард), пюре, без соли",
        "Calories": "30 кКал",
        "Proteins": "1,48 г",
        "Fats": "0,37 г",
        "Urglevodi": "3,56 г"
    },
    {
        "Title": "Тыква голубая (хаббард), пюре, с солью",
        "Calories": "30 кКал",
        "Proteins": "1,48 г",
        "Fats": "0,37 г",
        "Urglevodi": "3,56 г"
    },
    {
        "Title": "Тыква горлянка (бутылочная тыква, кабачок вьетнамский)",
        "Calories": "14 кКал",
        "Proteins": "0,62 г",
        "Fats": "0,02 г",
        "Urglevodi": "2,89 г"
    },
    {
        "Title": "Тыква горлянка (бутылочная тыква, кабачок вьетнамский), вареная, без соли",
        "Calories": "15 кКал",
        "Proteins": "0,6 г",
        "Fats": "0,02 г",
        "Urglevodi": "2,49 г"
    },
    {
        "Title": "Тыква горлянка (бутылочная тыква, кабачок вьетнамский), вареная, с солью",
        "Calories": "13 кКал",
        "Proteins": "0,6 г",
        "Fats": "0,02 г",
        "Urglevodi": "1,9 г"
    },
    {
        "Title": "Тыква горлянка, сушеные стружки (Kanpyo)",
        "Calories": "258 кКал",
        "Proteins": "8,58 г",
        "Fats": "0,56 г",
        "Urglevodi": "55,23 г"
    },
    {
        "Title": "Тыква жареная по 2-58",
        "Calories": "86 кКал",
        "Proteins": "1,7 г",
        "Fats": "5,7 г",
        "Urglevodi": "6,9 г"
    },
    {
        "Title": "Тыква желудевая",
        "Calories": "40 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,1 г",
        "Urglevodi": "8,92 г"
    },
    {
        "Title": "Тыква желудевая, печеная без соли",
        "Calories": "56 кКал",
        "Proteins": "1,12 г",
        "Fats": "0,14 г",
        "Urglevodi": "10,18 г"
    },
    {
        "Title": "Тыква желудевая, печеная с солью",
        "Calories": "56 кКал",
        "Proteins": "1,12 г",
        "Fats": "0,14 г",
        "Urglevodi": "10,18 г"
    },
    {
        "Title": "Тыква желудевая, пюре, без соли",
        "Calories": "34 кКал",
        "Proteins": "0,67 г",
        "Fats": "0,08 г",
        "Urglevodi": "6,19 г"
    },
    {
        "Title": "Тыква желудевая, пюре, с солью",
        "Calories": "34 кКал",
        "Proteins": "0,67 г",
        "Fats": "0,08 г",
        "Urglevodi": "6,19 г"
    },
    {
        "Title": "Тыква крупноплодная, все сорта",
        "Calories": "34 кКал",
        "Proteins": "0,95 г",
        "Fats": "0,13 г",
        "Urglevodi": "7,09 г"
    },
    {
        "Title": "Тыква крупноплодная, все сорта, вареная, с солью",
        "Calories": "37 кКал",
        "Proteins": "0,89 г",
        "Fats": "0,35 г",
        "Urglevodi": "6,05 г"
    },
    {
        "Title": "Тыква крупноплодная, все сорта, печеная без соли",
        "Calories": "37 кКал",
        "Proteins": "0,89 г",
        "Fats": "0,35 г",
        "Urglevodi": "6,05 г"
    },
    {
        "Title": "Тыква маринованная по 1-88",
        "Calories": "42 кКал",
        "Proteins": "0,6 г",
        "Fats": "0,1 г",
        "Urglevodi": "8,9 г"
    },
    {
        "Title": "Тыква мускатная (грушевидная)",
        "Calories": "45 кКал",
        "Proteins": "1 г",
        "Fats": "0,1 г",
        "Urglevodi": "9,69 г"
    },
    {
        "Title": "Тыква мускатная (грушевидная), замороженная, вареная, c солью",
        "Calories": "39 кКал",
        "Proteins": "1,23 г",
        "Fats": "0,07 г",
        "Urglevodi": "10,04 г"
    },
    {
        "Title": "Тыква мускатная (грушевидная), замороженная, вареная, без соли",
        "Calories": "39 кКал",
        "Proteins": "1,23 г",
        "Fats": "0,07 г",
        "Urglevodi": "10,05 г"
    },
    {
        "Title": "Тыква мускатная (грушевидная), замороженная, неприготовленная",
        "Calories": "57 кКал",
        "Proteins": "1,76 г",
        "Fats": "0,1 г",
        "Urglevodi": "13,11 г"
    },
    {
        "Title": "Тыква мускатная (грушевидная), запеченная без соли",
        "Calories": "40 кКал",
        "Proteins": "0,9 г",
        "Fats": "0,09 г",
        "Urglevodi": "7,29 г"
    },
    {
        "Title": "Тыква мускатная (грушевидная), запеченная с солью",
        "Calories": "40 кКал",
        "Proteins": "0,9 г",
        "Fats": "0,09 г",
        "Urglevodi": "7,29 г"
    },
    {
        "Title": "Тыква отварная по 1-210",
        "Calories": "26 кКал",
        "Proteins": "1,2 г",
        "Fats": "0,1 г",
        "Urglevodi": "4,9 г"
    },
    {
        "Title": "Тыква припущенная по 1-216",
        "Calories": "40 кКал",
        "Proteins": "1,2 г",
        "Fats": "1,7 г",
        "Urglevodi": "4,8 г"
    },
    {
        "Title": "Тыква спагетти (макаронный кабачок)",
        "Calories": "31 кКал",
        "Proteins": "0,64 г",
        "Fats": "0,57 г",
        "Urglevodi": "5,41 г"
    },
    {
        "Title": "Тыква спагетти (макаронный кабачок), вареная или печеная",
        "Calories": "27 кКал",
        "Proteins": "0,66 г",
        "Fats": "0,26 г",
        "Urglevodi": "5,06 г"
    },
    {
        "Title": "Тыква спагетти (макаронный кабачок), вареная или печеная, без соли",
        "Calories": "27 кКал",
        "Proteins": "0,66 г",
        "Fats": "0,26 г",
        "Urglevodi": "5,06 г"
    },
    {
        "Title": "Тыква, консервированная,  без соли",
        "Calories": "34 кКал",
        "Proteins": "1,1 г",
        "Fats": "0,28 г",
        "Urglevodi": "5,19 г"
    },
    {
