Продукт,Калорийность,Белки,Жиры,Углеводы
        "Title": "Фруктовый коктейль (персик, ананас, груша, виноград и вишня), консервированный в экстра-насыщенном сахарном сиропе",
        "Calories": "88 кКал",
        "Proteins": "0,39 г",
        "Fats": "0,07 г",
        "Urglevodi": "21,79 г"
    },
    {
        "Title": "Фруктовый коктейль, консервированный в насыщенном сахарном сиропе, сухой продукт",
        "Calories": "70 кКал",
        "Proteins": "0,47 г",
        "Fats": "0,1 г",
        "Urglevodi": "17,1 г"
    },
    {
        "Title": "Фруктовый салат (ананас, папайя, банан и гуава), консервированный в насыщенном сиропе",
        "Calories": "86 кКал",
        "Proteins": "0,41 г",
        "Fats": "0,1 г",
        "Urglevodi": "21,06 г"
    },
    {
        "Title": "Фруктовый салат (персик, груша, абрикос, ананас и вишня), консервированный в водной заливке",
        "Calories": "30 кКал",
        "Proteins": "0,35 г",
        "Fats": "0,07 г",
        "Urglevodi": "6,87 г"
    },
    {
        "Title": "Фруктовый салат (персик, груша, абрикос, ананас и вишня), консервированный в легком сиропе",
        "Calories": "58 кКал",
        "Proteins": "0,34 г",
        "Fats": "0,07 г",
        "Urglevodi": "14,14 г"
    },
    {
        "Title": "Фруктовый салат (персик, груша, абрикос, ананас и вишня), консервированный в собственном соку",
        "Calories": "50 кКал",
        "Proteins": "0,51 г",
        "Fats": "0,03 г",
        "Urglevodi": "12,05 г"
    },
    {
        "Title": "Фруктовый салат (персик, груша, абрикос, ананас и вишня), консервированный в экстра-насыщенном сахарном сиропе",
        "Calories": "88 кКал",
        "Proteins": "0,33 г",
        "Fats": "0,06 г",
        "Urglevodi": "21,77 г"
    },
    {
        "Title": "Хурма",
        "Calories": "67 кКал",
        "Proteins": "0,5 г",
        "Fats": "0,4 г",
        "Urglevodi": "15,3 г"
    },
    {
        "Title": "Хурма виргинская (американская)",
        "Calories": "127 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,4 г",
        "Urglevodi": "33,5 г"
    },
    {
        "Title": "Хурма восточная",
        "Calories": "70 кКал",
        "Proteins": "0,58 г",
        "Fats": "0,19 г",
        "Urglevodi": "14,99 г"
    },
    {
        "Title": "Хурма восточная, сушеная",
        "Calories": "274 кКал",
        "Proteins": "1,38 г",
        "Fats": "0,59 г",
        "Urglevodi": "58,93 г"
    },
    {
        "Title": "Цукаты",
        "Calories": "322 кКал",
        "Proteins": "0,34 г",
        "Fats": "0,07 г",
        "Urglevodi": "81,14 г"
    },
    {
        "Title": "Черемуха",
        "Calories": "46 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "10 г"
    },
    {
        "Title": "Черёмуха виргинская, северо-американская",
        "Calories": "162 кКал",
        "Proteins": "3,04 г",
        "Fats": "1,69 г",
        "Urglevodi": "13,62 г"
    },
    {
        "Title": "Черешневый компот. Консервы",
        "Calories": "87 кКал",
        "Proteins": "0,5 г",
        "Fats": "0,2 г",
        "Urglevodi": "20,6 г"
    },
    {
        "Title": "Черешня",
        "Calories": "63 кКал",
        "Proteins": "1,06 г",
        "Fats": "0,2 г",
        "Urglevodi": "13,91 г"
    },
    {
        "Title": "Черешня",
        "Calories": "52 кКал",
        "Proteins": "1,1 г",
        "Fats": "0,4 г",
        "Urglevodi": "10,6 г"
    },
    {
        "Title": "Черешня, консервированная в водной заливке",
        "Calories": "46 кКал",
        "Proteins": "0,77 г",
        "Fats": "0,13 г",
        "Urglevodi": "10,26 г"
    },
    {
        "Title": "Черешня, консервированная в легком сиропе",
        "Calories": "67 кКал",
        "Proteins": "0,61 г",
        "Fats": "0,15 г",
        "Urglevodi": "15,79 г"
    },
    {
        "Title": "Черешня, консервированная в насыщенном сиропе",
        "Calories": "83 кКал",
        "Proteins": "0,6 г",
        "Fats": "0,15 г",
        "Urglevodi": "19,87 г"
    },
    {
        "Title": "Черешня, консервированная в насыщенном сиропе, сухой продукт",
        "Calories": "83 кКал",
        "Proteins": "0,73 г",
        "Fats": "0,21 г",
        "Urglevodi": "18,77 г"
    },
    {
        "Title": "Черешня, консервированная в собственном соку",
        "Calories": "54 кКал",
        "Proteins": "0,91 г",
        "Fats": "0,02 г",
        "Urglevodi": "12,31 г"
    },
    {
        "Title": "Черешня, консервированная в экстра-насыщенном сиропе",
        "Calories": "102 кКал",
        "Proteins": "0,59 г",
        "Fats": "0,15 г",
        "Urglevodi": "24,73 г"
    },
    {
        "Title": "Черимойя",
        "Calories": "75 кКал",
        "Proteins": "1,57 г",
        "Fats": "0,68 г",
        "Urglevodi": "14,71 г"
    },
    {
        "Title": "Черника",
        "Calories": "57 кКал",
        "Proteins": "0,74 г",
        "Fats": "0,33 г",
        "Urglevodi": "12,09 г"
    },
    {
        "Title": "Черника",
        "Calories": "44 кКал",
        "Proteins": "1,1 г",
        "Fats": "0,6 г",
        "Urglevodi": "7,6 г"
    },
    {
        "Title": "Черника дикая (Аляска)",
        "Calories": "61 кКал",
        "Proteins": "1,22 г",
        "Fats": "0,76 г",
        "Urglevodi": "9,71 г"
    },
    {
        "Title": "Черника дикая замороженная, (Аляска)",
        "Calories": "44 кКал",
        "Proteins": "0,7 г",
        "Fats": "0 г",
        "Urglevodi": "10,4 г"
    },
    {
        "Title": "Черника дикая, замороженная",
        "Calories": "57 кКал",
        "Proteins": "0 г",
        "Fats": "0,16 г",
        "Urglevodi": "9,45 г"
    },
    {
        "Title": "Черника дикая, консервированная в насыщенном сиропе",
        "Calories": "107 кКал",
        "Proteins": "0,56 г",
        "Fats": "0,34 г",
        "Urglevodi": "23,42 г"
    },
    {
        "Title": "Черника сушеная, подслащенная",
        "Calories": "317 кКал",
        "Proteins": "2,5 г",
        "Fats": "2,5 г",
        "Urglevodi": "72,5 г"
    },
    {
        "Title": "Черника, замороженная, неподслащенная",
        "Calories": "51 кКал",
        "Proteins": "0,42 г",
        "Fats": "0,64 г",
        "Urglevodi": "9,47 г"
    },
    {
        "Title": "Черника, замороженная, подслащенная",
        "Calories": "85 кКал",
        "Proteins": "0,4 г",
        "Fats": "0,13 г",
        "Urglevodi": "19,75 г"
    },
    {
        "Title": "Черника, консервированная в легком сахарном сиропе, сухой продукт",
        "Calories": "88 кКал",
        "Proteins": "1,04 г",
        "Fats": "0,4 г",
        "Urglevodi": "20,06 г"
    },
    {
        "Title": "Черника, консервированная в насыщенном сахарном сиропе",
        "Calories": "88 кКал",
        "Proteins": "0,65 г",
        "Fats": "0,33 г",
        "Urglevodi": "20,46 г"
    },
    {
        "Title": "Черника, сырая (Аляска)",
        "Calories": "37 кКал",
        "Proteins": "0,4 г",
        "Fats": "0,1 г",
        "Urglevodi": "8,7 г"
    },
    {
        "Title": "Чернослив (слива сушеная)",
        "Calories": "240 кКал",
        "Proteins": "2,18 г",
        "Fats": "0,38 г",
        "Urglevodi": "56,78 г"
    },
    {
        "Title": "Чернослив (слива сушеная)",
        "Calories": "256 кКал",
        "Proteins": "2,3 г",
        "Fats": "0,7 г",
        "Urglevodi": "57,5 г"
    },
    {
        "Title": "Чернослив (слива сушеная), тушеный без добавления сахара",
        "Calories": "107 кКал",
        "Proteins": "0,96 г",
        "Fats": "0,16 г",
        "Urglevodi": "24,98 г"
    },
    {
        "Title": "Чернослив (слива сушеная), тушеный с добавлением сахара",
        "Calories": "124 кКал",
        "Proteins": "1,09 г",
        "Fats": "0,22 г",
        "Urglevodi": "29,08 г"
    },
    {
        "Title": "Чернослив дегидрированный",
        "Calories": "339 кКал",
        "Proteins": "3,7 г",
        "Fats": "0,73 г",
        "Urglevodi": "89,07 г"
    },
    {
        "Title": "Чернослив дегидрированный, тушеный",
        "Calories": "113 кКал",
        "Proteins": "1,23 г",
        "Fats": "0,24 г",
        "Urglevodi": "29,7 г"
    },
    {
        "Title": "Чернослив со взбитыми сливками по 2-116",
        "Calories": "281 кКал",
        "Proteins": "2,3 г",
        "Fats": "12,6 г",
        "Urglevodi": "38 г"
    },
    {
        "Title": "Чернослив, консервированный в насыщенном сахарном сиропе",
        "Calories": "105 кКал",
        "Proteins": "0,87 г",
        "Fats": "0,2 г",
        "Urglevodi": "24 г"
    },
    {
        "Title": "Черносливовое пюре",
        "Calories": "257 кКал",
        "Proteins": "2,1 г",
        "Fats": "0,2 г",
        "Urglevodi": "61,8 г"
    },
    {
        "Title": "Черносмородиновый джем",
        "Calories": "284 кКал",
        "Proteins": "0,6 г",
        "Fats": "0,1 г",
        "Urglevodi": "72,9 г"
    },
    {
        "Title": "Шелковица",
        "Calories": "43 кКал",
        "Proteins": "1,44 г",
        "Fats": "0,39 г",
        "Urglevodi": "8,1 г"
    },
    {
        "Title": "Шелковица",
        "Calories": "53 кКал",
        "Proteins": "0,7 г",
        "Fats": "0,39 г",
        "Urglevodi": "12 г"
    },
    {
        "Title": "Шиповник",
        "Calories": "109 кКал",
        "Proteins": "1,6 г",
        "Fats": "0,7 г",
        "Urglevodi": "22,4 г"
    },
    {
        "Title": "Шиповник дикий, северо-американский",
        "Calories": "162 кКал",
        "Proteins": "1,6 г",
        "Fats": "0,34 г",
        "Urglevodi": "14,12 г"
    },
    {
        "Title": "Шиповник сухой",
        "Calories": "284 кКал",
        "Proteins": "3,4 г",
        "Fats": "1,4 г",
        "Urglevodi": "48,3 г"
    },
    {
        "Title": "Ююба, сушеная",
        "Calories": "281 кКал",
        "Proteins": "4,72 г",
        "Fats": "0,5 г",
        "Urglevodi": "66,52 г"
    },
    {
        "Title": "Ююба, сырая",
        "Calories": "79 кКал",
        "Proteins": "1,2 г",
        "Fats": "0,2 г",
        "Urglevodi": "20,23 г"
    },
    {
        "Title": "Яблоки в сиропе. Консервы",
        "Calories": "48 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,1 г",
        "Urglevodi": "11,5 г"
    },
    {
        "Title": "Яблоки дикие",
        "Calories": "76 кКал",
        "Proteins": "0,4 г",
        "Fats": "0,3 г",
        "Urglevodi": "19,95 г"
    },
    {
        "Title": "Яблоко",
        "Calories": "52 кКал",
        "Proteins": "0,26 г",
        "Fats": "0,17 г",
        "Urglevodi": "11,41 г"
    },
    {
        "Title": "Яблоко",
        "Calories": "47 кКал",
        "Proteins": "0,4 г",
        "Fats": "0,4 г",
        "Urglevodi": "9,8 г"
    },
    {
        "Title": "Яблоко без кожуры",
        "Calories": "48 кКал",
        "Proteins": "0,27 г",
        "Fats": "0,13 г",
        "Urglevodi": "11,46 г"
    },
    {
        "Title": "Яблоко без кожуры, вареное",
        "Calories": "53 кКал",
        "Proteins": "0,26 г",
        "Fats": "0,36 г",
        "Urglevodi": "11,24 г"
    },
    {
        "Title": "Яблоко без кожуры, приготовленное в микроволновой печи",
        "Calories": "56 кКал",
        "Proteins": "0,28 г",
        "Fats": "0,42 г",
        "Urglevodi": "11,61 г"
    },
    {
        "Title": "Яблоко Гала",
        "Calories": "57 кКал",
        "Proteins": "0,25 г",
        "Fats": "0,12 г",
        "Urglevodi": "11,38 г"
    },
    {
        "Title": "Яблоко Голден",
        "Calories": "57 кКал",
        "Proteins": "0,28 г",
        "Fats": "0,15 г",
        "Urglevodi": "11,2 г"
    },
    {
        "Title": "Яблоко Гренни Смит",
        "Calories": "58 кКал",
        "Proteins": "0,44 г",
        "Fats": "0,19 г",
        "Urglevodi": "10,81 г"
    },
    {
        "Title": "Яблоко замороженное",
        "Calories": "48 кКал",
        "Proteins": "0,28 г",
        "Fats": "0,32 г",
        "Urglevodi": "11,01 г"
    },
    {
        "Title": "Яблоко замороженное, разогретое",
        "Calories": "47 кКал",
        "Proteins": "0,29 г",
        "Fats": "0,33 г",
        "Urglevodi": "10,7 г"
    },
    {
        "Title": "Яблоко ломтиками, консервированное, подслащенное, сухой продукт без маринада, разогретые",
        "Calories": "67 кКал",
        "Proteins": "0,18 г",
        "Fats": "0,43 г",
        "Urglevodi": "14,84 г"
    },
    {
        "Title": "Яблоко Ред Делишес",
        "Calories": "59 кКал",
        "Proteins": "0,27 г",
        "Fats": "0,2 г",
        "Urglevodi": "11,76 г"
    },
    {
        "Title": "Яблоко сушеное",
        "Calories": "253 кКал",
        "Proteins": "2,2 г",
        "Fats": "0,1 г",
        "Urglevodi": "59 г"
    },
    {
        "Title": "Яблоко сушеное (дегидрированное), сульфитированное",
        "Calories": "346 кКал",
        "Proteins": "1,32 г",
        "Fats": "0,58 г",
        "Urglevodi": "81,13 г"
    },
    {
        "Title": "Яблоко сушеное (дегидрированное), тушеное",
        "Calories": "74 кКал",
        "Proteins": "0,28 г",
        "Fats": "0,12 г",
        "Urglevodi": "17,31 г"
    },
    {
        "Title": "Яблоко сушеное, сульфитированное",
        "Calories": "243 кКал",
        "Proteins": "0,93 г",
        "Fats": "0,32 г",
        "Urglevodi": "57,19 г"
    },
    {
        "Title": "Яблоко сушеное, тушеное без сахара",
        "Calories": "57 кКал",
        "Proteins": "0,22 г",
        "Fats": "0,07 г",
        "Urglevodi": "13,32 г"
    },
    {
        "Title": "Яблоко сушеное, тушеное с сахаром",
        "Calories": "83 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,07 г",
        "Urglevodi": "18,83 г"
    },
    {
        "Title": "Яблоко Фуджи",
        "Calories": "63 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,18 г",
        "Urglevodi": "13,12 г"
    },
    {
        "Title": "Яблочное повидло",
        "Calories": "250 кКал",
        "Proteins": "0,4 г",
        "Fats": "0 г",
        "Urglevodi": "65 г"
    },
    {
        "Title": "Яблочное пюре",
        "Calories": "82 кКал",
        "Proteins": "0,6 г",
        "Fats": "0,2 г",
        "Urglevodi": "19 г"
    },
    {
        "Title": "Яблочный компот. Консервы",
        "Calories": "93 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,2 г",
        "Urglevodi": "22,3 г"
    },
    {
        "Title": "Яблочный соус, консервированный, неподслащенный, без добавления аскорбиновой кислоты",
        "Calories": "42 кКал",
        "Proteins": "0,17 г",
        "Fats": "0,1 г",
        "Urglevodi": "10,17 г"
    },
    {
        "Title": "Яблочный соус, консервированный, неподслащенный, с добавлением аскорбновой кислоты",
        "Calories": "42 кКал",
        "Proteins": "0,17 г",
        "Fats": "0,1 г",
        "Urglevodi": "10,17 г"
    },
    {
        "Title": "Яблочный соус, консервированный, подслащенный, без добавления соли",
        "Calories": "68 кКал",
        "Proteins": "0,16 г",
        "Fats": "0,17 г",
        "Urglevodi": "16,29 г"
    },
    {
        "Title": "Яблочный соус, консервированный, подслащенный, с солью",
        "Calories": "76 кКал",
        "Proteins": "0,18 г",
        "Fats": "0,18 г",
        "Urglevodi": "18,71 г"
    },
    {
        "Title": "Ягоды годжи, сушеные",
        "Calories": "349 кКал",
        "Proteins": "14,26 г",
        "Fats": "0,39 г",
        "Urglevodi": "64,06 г"
    }
]
